,_id,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,liked,your_name
761,61649007580c282db6501f02,1t1n7aB3m6GbuUyh0hMTLl,0.797,0.413,0,-9.769,1,0.0549,0.294,0.386,0.0716,0.812,93.169,166813,4,0,sasasa
762,61648fc3580c282db6501eb8,45S4VRBWCZVJgHtwkbcrxI,0.792,0.877,1,-5.522,1,0.0705,0.00644,0.789,0.0418,0.641,120.012,276605,4,1,sasasa
763,61648fc3580c282db6501eb1,6HUODKj1h2VofvTHNdBoLa,0.782,0.56,8,-7.477,0,0.0806,0.659,0.756,0.121,0.658,122.002,262265,4,1,sasasa
764,61649007580c282db6501f01,4mPd1gJhgcYFRSJyoYAxE8,0.766,0.525,6,-10.356,0,0.099,0.00839,0.0,0.055,0.864,122.448,231547,4,0,sasasa
765,61649007580c282db6501f0a,36aH0Y3Zy5jCRpVLvbXBL7,0.703,0.355,0,-7.761,1,0.16,0.204,9.82e-06,0.0642,0.638,159.104,190760,4,0,sasasa
766,61649007580c282db6501ed9,5MKYnizdhDDik45mEncVXu,0.703,0.336,1,-15.422,0,0.334,0.0937,0.0258,0.0447,0.712,73.911,310707,4,0,sasasa
767,61648fc3580c282db6501eae,45kvtggm9KeRXjovIvDLbS,0.479,0.664,0,-9.605,1,0.0464,0.423,0.793,0.687,0.287,104.021,841778,4,1,sasasa
768,61649007580c282db6501ef5,70idjVtmzhvE1tXgHYEF2y,0.863,0.457,6,-11.445,0,0.0601,0.0105,0.000774,0.0978,0.382,73.724,230040,4,0,sasasa
769,61649007580c282db6501ed1,21BiCaMzG9Lfs0Pj5ItwX0,0.777,0.402,5,-9.378,0,0.156,0.00953,0.000848,0.0973,0.634,73.412,200800,4,0,sasasa
770,61649007580c282db6501f06,7p5t7svNy4ER18lmLd47gt,0.87,0.449,7,-9.106,1,0.0501,0.304,0.0,0.11,0.934,89.662,151253,4,0,sasasa
771,61648fc3580c282db6501e97,0IBsuihyvthkFXRqDXOOAg,0.371,0.501,7,-8.945,1,0.034,0.872,0.89,0.113,0.111,154.55,654002,4,1,sasasa
772,61649007580c282db6501eef,0DcrhZ12WcCqruCs8ibXSf,0.681,0.373,2,-13.2,1,0.0568,0.633,0.00113,0.0751,0.623,123.423,164733,4,0,sasasa
773,61648fc3580c282db6501e98,3oDA9tHwdZCXnmEh99eCl9,0.67,0.37,11,-9.242,1,0.0284,0.788,0.0,0.0924,0.416,120.054,217164,4,1,sasasa
774,61649007580c282db6501eeb,30ELPvO4DH57Rq2kgj7a8e,0.7,0.473,7,-9.893,0,0.0687,0.129,0.000891,0.0452,0.578,91.558,207000,4,0,sasasa
775,61649007580c282db6501ed2,4E4WIb8yqs5jHMVAaVIOfc,0.846,0.516,9,-6.334,1,0.379,0.141,0.00209,0.0724,0.799,76.062,152773,4,0,sasasa
776,61648fc3580c282db6501ebe,2JhNmvOul7SF0OSyDHp882,0.524,0.165,6,-17.003,1,0.0332,0.858,0.416,0.176,0.0679,111.584,432427,4,1,sasasa
777,61649007580c282db6501eff,0u4oJJRgbzDxKSNPx9KQ0c,0.71,0.587,11,-15.045,0,0.0406,0.104,0.228,0.195,0.96,155.166,276267,4,0,sasasa
778,61648fc3580c282db6501eaf,2UHzboHhUa6xBGtJBZAKRG,0.325,0.586,4,-10.143,0,0.0377,0.645,0.888,0.197,0.318,158.532,311000,4,1,sasasa
779,61649007580c282db6501ef7,0mBz5oETbkKgPTHKTt8RHG,0.852,0.44,2,-11.456,1,0.0747,0.761,0.157,0.102,0.964,135.399,155387,4,0,sasasa
780,61648fc3580c282db6501ea4,4tiw4EJUBYiyaCRZBeWNPd,0.653,0.629,5,-14.432,1,0.0378,0.261,0.912,0.105,0.519,115.974,372775,4,1,sasasa
781,61649007580c282db6501efa,4VAgc32HtWx5Rm7x6FXVzL,0.675,0.526,1,-11.39,1,0.0403,0.653,0.000319,0.305,0.93,77.964,197320,4,0,sasasa
782,61648fc3580c282db6501ea9,7CEG3d5Q0FSw24xuTyyvWP,0.569,0.693,10,-5.749,1,0.0323,0.398,0.000628,0.26,0.436,139.992,291157,4,1,sasasa
783,61648fc3580c282db6501ea1,34Shh5noYkuYyheOnzWs5g,0.741,0.397,0,-10.921,1,0.0357,0.933,0.645,0.221,0.281,99.985,249058,4,1,sasasa
784,61649007580c282db6501f09,0FQdjip13LhPA4CFK9cOwR,0.665,0.493,7,-9.874,1,0.0446,0.0386,0.00412,0.143,0.484,84.141,149760,4,0,sasasa
785,61649007580c282db6501ee7,5xMGVCPC8fptCrhBGqeFxa,0.818,0.475,9,-11.088,0,0.17,0.367,9.14e-06,0.0524,0.724,78.496,181394,4,0,sasasa
786,61649007580c282db6501efc,7lg50PPjR4ae8VaSXWp46z,0.938,0.496,10,-8.217,1,0.0445,0.569,0.000804,0.0452,0.844,107.438,177307,4,0,sasasa
787,61648fc3580c282db6501ec4,4bPNoOGQKsBhYquTi42mOy,0.527,0.663,5,-9.702,1,0.0412,0.361,0.895,0.334,0.888,118.214,182136,4,1,sasasa
788,61648fc3580c282db6501ebb,3QQqcPrODpHYXtQIArAlVz,0.409,0.181,9,-13.892,1,0.0324,0.897,0.638,0.334,0.103,110.766,649962,4,1,sasasa
789,61649007580c282db6501ef6,0zks1idFKPaGpTItkwXF8l,0.724,0.54,2,-8.867,1,0.0534,0.00333,2.49e-05,0.0768,0.813,138.272,231093,4,0,sasasa
790,61649007580c282db6501ed8,3CCm37PRX6o0SAzgzR2WiD,0.802,0.562,5,-8.538,1,0.0425,0.0896,0.000926,0.381,0.862,116.555,196933,4,0,sasasa
791,61649007580c282db6501f03,5uxBt9ZluGjgdVGj8oXkiX,0.958,0.569,0,-7.895,1,0.0713,0.104,0.169,0.0778,0.966,122.08,232667,4,0,sasasa
792,61649007580c282db6501eea,6A9mKXlFRPMPem6ygQSt7z,0.814,0.482,9,-10.493,1,0.0588,0.0111,1.57e-06,0.0476,0.615,148.404,180267,4,0,sasasa
793,61648fc3580c282db6501ead,5LyeN1d5TUIeWMlN0Citb8,0.68,0.452,9,-9.023,0,0.107,0.416,0.423,0.227,0.577,82.886,145317,4,1,sasasa
794,61649007580c282db6501f0b,2RvMpOxSYXbOrrlCATGbs2,0.683,0.387,3,-11.362,1,0.0816,0.661,0.000981,0.139,0.307,151.921,201707,4,0,sasasa
795,61649007580c282db6501ed7,2hTRr2UxDJmHYXXgW89Mhx,0.571,0.371,10,-9.799,1,0.0348,0.321,0.00022,0.0583,0.789,176.814,217013,4,0,sasasa
796,61649007580c282db6501ee5,3bOVMf0QlfxX736BbANe8W,0.835,0.472,7,-12.176,1,0.233,0.063,0.0,0.28,0.86,86.055,225733,4,0,sasasa
797,61649007580c282db6501ee1,5MmkxPdNxnP6oQ4rGBKf54,0.911,0.429,10,-15.206,1,0.117,0.0238,1.86e-06,0.0608,0.808,118.026,323040,4,0,sasasa
798,61649007580c282db6501ef0,2Rrkgr8Kd0XGNbilwip6r8,0.755,0.831,3,-5.576,1,0.0304,0.233,1.77e-06,0.0891,0.892,93.022,218200,4,0,sasasa
799,61649007580c282db6501ee9,4mSa4FTQnnlrSMkbHUdo7B,0.763,0.391,7,-10.074,1,0.0856,0.524,0.00034,0.287,0.675,83.755,199747,4,0,sasasa
800,61648fc3580c282db6501e9f,5UPNxRMr8YQWhfpPJtsoQH,0.551,0.105,7,-18.194,0,0.063,0.883,0.0854,0.126,0.151,116.392,341149,4,1,sasasa
801,61649007580c282db6501ed3,4snbdgmZZH2Nqt3aIp5DqF,0.633,0.483,2,-10.91,0,0.125,0.109,0.071,0.142,0.868,84.447,384800,4,0,sasasa
802,61649007580c282db6501ed0,7vp89zcbYncoBCbX5HA3tZ,0.782,0.43,1,-14.285,1,0.363,0.175,0.000294,0.0603,0.89,72.339,166773,4,0,sasasa
803,61649007580c282db6501eec,2OW7O0i5KH33BUiDod0gve,0.796,0.526,11,-10.325,0,0.369,0.597,2.12e-06,0.076,0.905,150.439,222440,4,0,sasasa
804,61648fc3580c282db6501eb5,5OzLG9BOvbjBViy2gYcZfv,0.331,0.649,9,-5.275,1,0.0349,0.762,0.627,0.123,0.269,126.074,383452,4,1,sasasa
805,61649007580c282db6501ed6,3QMinjF1B7KCqYaSoaagSR,0.892,0.621,5,-4.912,1,0.0483,0.195,0.000157,0.102,0.826,126.652,224533,4,0,sasasa
806,61648fc3580c282db6501eaa,0Ak7SzhUqRFQDFzO6JlM21,0.28,0.152,2,-14.653,1,0.0365,0.995,0.959,0.143,0.12,132.62,135000,5,1,sasasa
807,61648fc3580c282db6501e99,6HvtI4dnFqS2YHxQxSRN5R,0.495,0.588,4,-8.036,1,0.0367,0.479,0.00205,0.174,0.286,133.942,321938,4,1,sasasa
808,61648fc3580c282db6501e95,7l8I3o4QZaMCJ228JNheqj,0.433,0.328,7,-17.642,0,0.0298,0.925,0.861,0.108,0.285,103.185,345973,3,1,sasasa
809,61648fc3580c282db6501e9a,02xYtlVTLBZXxXIP2kec41,0.681,0.412,2,-5.142,1,0.0561,0.88,0.162,0.146,0.397,99.091,192553,4,1,sasasa
810,61648fc3580c282db6501ea2,752zcVKhgkX2fqCTbU0SIN,0.629,0.519,4,-4.578,1,0.0594,0.465,0.0,0.0959,0.646,169.844,196662,4,1,sasasa
811,61648fc3580c282db6501eb9,2LmyKtXu6PZQWYZzzK9eJB,0.655,0.0673,3,-21.782,1,0.0518,0.923,1.89e-05,0.111,0.249,118.564,154552,3,1,sasasa
812,61648fc3580c282db6501ea5,33xNZgSpYDl0uLOOTHfotc,0.463,0.647,0,-7.342,1,0.0331,0.198,0.359,0.29,0.143,149.815,268618,4,1,sasasa
813,61648fc3580c282db6501ea7,5ObPWJEwM5W1wVqHwtgy9f,0.451,0.496,9,-8.253,1,0.029,0.39,0.451,0.1,0.458,134.87,351000,4,1,sasasa
814,61649007580c282db6501eda,0t0F3Qyt3kKFU7rGxKa02t,0.718,0.341,8,-10.771,1,0.106,0.513,0.943,0.126,0.487,159.054,218693,4,0,sasasa
815,61648fc3580c282db6501e9b,5EYXCX3C33oyz7EGyBUoo4,0.363,0.231,3,-14.536,1,0.0811,0.99,0.957,0.141,0.323,69.095,144149,5,1,sasasa
816,61648fc3580c282db6501eba,4uQFiGEfh5ZMyq97eCxWOE,0.445,0.155,3,-15.478,1,0.0424,0.956,0.902,0.0854,0.0383,119.792,308760,4,1,sasasa
817,61648fc3580c282db6501ea3,76jnvd7nJdAfJfMLryTcGw,0.386,0.836,4,-4.212,1,0.0415,0.252,0.523,0.164,0.181,160.093,199875,3,1,sasasa
818,61649007580c282db6501ee0,6bvbc4422kioQ00SVNMwCr,0.862,0.568,1,-8.617,1,0.12,0.752,0.0,0.0702,0.881,92.737,158760,4,0,sasasa
819,61649007580c282db6501eed,7w995RX3iGe8h2wmvDEa8u,0.738,0.787,7,-6.667,1,0.0494,0.54,0.0305,0.114,0.934,104.507,164400,4,0,sasasa
820,61649007580c282db6501edc,0bJ4nQojefjNpeuZNkiLrX,0.768,0.5,1,-9.455,0,0.0554,0.239,0.00202,0.0344,0.96,99.78,290200,4,0,sasasa
821,61649007580c282db6501ee6,389R9arpxdfl0JA450Qn9m,0.711,0.433,8,-12.042,1,0.0611,0.471,0.00426,0.12,0.934,87.527,201267,4,0,sasasa
822,61648fc3580c282db6501ebd,2NfwSj33axMuMrXiQSbsYi,0.279,0.744,5,-6.187,1,0.0358,0.505,0.825,0.0949,0.692,180.281,408099,4,1,sasasa
823,61648fc3580c282db6501e9c,16Ij8FOcMTVN5XbMjziPpS,0.363,0.156,4,-19.799,0,0.0833,0.98,0.92,0.106,0.0389,185.623,369376,4,1,sasasa
824,61648fc3580c282db6501ebc,4XnUCJTdssEkFj1NiIQAp7,0.756,0.462,7,-7.821,0,0.09,0.602,0.000307,0.0942,0.575,122.006,214918,4,1,sasasa
825,61648fc3580c282db6501ebf,0kWdxnnpaJUztu4xmTrhEi,0.491,0.355,2,-9.561,1,0.0303,0.637,0.0159,0.137,0.129,110.529,240459,4,1,sasasa
826,61648fc3580c282db6501eb0,3Y8iNszws9u6tTSvCrTPae,0.611,0.907,9,-1.852,0,0.0476,0.0813,0.881,0.0626,0.462,141.911,204227,4,1,sasasa
827,61648fc3580c282db6501e96,4joLyChZpeeC813fRKzpHu,0.497,0.0263,8,-20.774,0,0.0567,0.994,0.956,0.109,0.444,91.563,266527,4,1,sasasa
828,61648fc3580c282db6501eb7,6lm6mMvouQSXRWC241Pwkv,0.59,0.392,5,-14.837,0,0.0329,0.864,0.9,0.0993,0.186,120.085,220152,3,1,sasasa
829,61649007580c282db6501ef3,6jNKJ3tW2MOApL3cYMSj4L,0.786,0.6,7,-5.54,1,0.194,0.324,2.61e-05,0.0612,0.864,147.225,154253,4,0,sasasa
830,61648fc3580c282db6501eb3,6fAuXLTyKZkia51dmd8xNd,0.59,0.415,9,-14.799,0,0.0564,0.933,0.914,0.151,0.384,104.019,139205,4,1,sasasa
831,61649007580c282db6501f07,1TnIDb52hYg5P5kHLUyTqX,0.903,0.696,0,-6.896,1,0.13,0.729,0.728,0.0545,0.902,106.268,175000,4,0,sasasa
832,61649007580c282db6501efe,5Wwr2S7QZTR5PVJn6jhgdk,0.758,0.786,4,-4.897,0,0.108,0.156,0.0,0.0658,0.786,83.495,234587,4,0,sasasa
833,61648fc3580c282db6501eab,1VoJvHIlBEKwzDxpvvJhNB,0.219,0.329,9,-17.469,0,0.0323,0.386,0.776,0.234,0.39,178.67,223164,3,1,sasasa
834,61648fc3580c282db6501ec3,3HD1n4n80u0xZlLYLYFDgp,0.803,0.569,5,-7.937,0,0.0328,0.499,0.0858,0.109,0.911,124.985,207483,4,1,sasasa
835,61648fc3580c282db6501eb4,2XJRFJf2KD5P0QUNhsVfb8,0.551,0.0397,10,-16.749,1,0.0748,0.994,0.964,0.103,0.159,131.269,221568,3,1,sasasa
836,61649007580c282db6501f05,1LQaNLmuB7CoCw4AbSIK54,0.82,0.487,10,-7.968,1,0.0519,0.0647,0.00112,0.104,0.713,98.141,136347,4,0,sasasa
837,61649007580c282db6501f04,1Pi38NzwTfdbvmi46pJLSx,0.931,0.573,9,-8.932,1,0.276,0.306,0.00168,0.0839,0.961,132.145,135120,4,0,sasasa
838,61649007580c282db6501ef8,66QT68qxiBNyA7b95ur5Bm,0.714,0.67,7,-7.797,1,0.0562,0.104,0.0021,0.277,0.736,94.092,232040,4,0,sasasa
839,61648fc3580c282db6501ec1,5oJAxxqpBf4YVhEINU8mnw,0.611,0.277,7,-11.477,0,0.0817,0.96,0.876,0.193,0.381,117.814,236655,4,1,sasasa
840,61617ef37071087f2585c619,5AnSllIrgGsCZzZJkVnApx,0.606,0.652,9,-6.982,1,0.0281,0.323,0.0,0.201,0.476,97.155,182493,4,0,JY
841,61617c0017f4d283a50981db,2b4KyJ19X9yiKRwOT5zmKm,0.505,0.525,9,-12.323,1,0.0416,0.892,0.00372,0.093,0.0387,119.959,156667,4,1,JY
842,61617c0017f4d283a50981b7,75DeafwYz6hIhKIGR56Ic8,0.587,0.686,1,-7.357,1,0.0325,0.0438,0.0,0.338,0.375,101.998,94300,4,1,JY
843,61617c0017f4d283a50981f4,2EmbFJ9tjUjndIzEc1LBZQ,0.146,0.546,5,-9.758,1,0.0344,0.211,0.956,0.0719,0.133,151.977,221613,4,1,JY
844,61617ef37071087f2585c624,5z0xIGpy5Cb8LRXh0I7Ewl,0.634,0.621,11,-6.261,1,0.0811,0.334,0.0,0.459,0.741,93.034,176413,4,0,JY
845,61617c0017f4d283a50981c1,4C6hgG5DcaeBMDTxlg6Ued,0.438,0.112,2,-19.608,1,0.0368,0.907,0.881,0.111,0.131,87.33,109567,3,1,JY
846,61617ef37071087f2585c62b,19P6cJstaoQJHtHW3HOGcg,0.617,0.468,2,-6.908,1,0.0291,0.65,0.0,0.141,0.333,119.921,225360,3,0,JY
847,61617ef37071087f2585c650,3QHoAWfAasn6X4AFzkppRF,0.645,0.732,3,-5.089,1,0.0453,0.00853,2.62e-05,0.198,0.708,95.02,162973,4,0,JY
848,61617ef37071087f2585c64a,2zMDMCtGzTOD8qVHyznGIl,0.547,0.56,7,-5.86,1,0.0283,0.159,0.0,0.103,0.485,131.855,193306,3,0,JY
849,61617c0017f4d283a50981e6,4ESmmL2i3gPPYMYYrM4Ekl,0.145,0.554,4,-9.737,0,0.0454,0.00542,0.292,0.305,0.0926,83.765,295653,3,1,JY
850,61617c0017f4d283a509820c,1TMcz998OqXdvjaBAelv5g,0.531,0.626,5,-8.471,1,0.0295,0.135,7.57e-06,0.363,0.365,152.0,299884,4,1,JY
851,61617c0017f4d283a50981b8,41g6BBa0xYnoDOzMnpqU8F,0.253,0.761,7,-8.051,0,0.041,0.00196,0.0578,0.0737,0.175,124.999,229300,3,1,JY
852,61617c0017f4d283a50981e3,2MHG051WJk8WLU7YTl1dfD,0.123,0.299,9,-11.658,0,0.037,0.902,0.292,0.124,0.0378,35.708,81373,4,1,JY
853,61617ef37071087f2585c634,0t0ODvxpVPS2dcGGTgsnq9,0.392,0.785,5,-5.815,0,0.0646,0.128,0.0,0.0814,0.585,79.45,194766,4,0,JY
854,61617c0017f4d283a50981d8,6FIVs7OhYQglNaKGgMzyV5,0.491,0.789,4,-6.193,0,0.0438,0.0824,0.0,0.0962,0.338,89.934,308467,4,1,JY
855,61617ef37071087f2585c611,5TWAIHYaOnYg4txfmCgon5,0.573,0.747,0,-6.46,1,0.0319,0.519,1.13e-06,0.0867,0.645,79.952,160707,4,0,JY
856,61617ef37071087f2585c618,472vIK1ldetTxRxG3ovaiY,0.748,0.551,11,-6.12,1,0.0349,0.235,0.0,0.119,0.66,103.953,144533,4,0,JY
857,61617c0017f4d283a50981c2,0zxi64rcrV386t5dJHXmJw,0.175,0.0853,0,-17.827,0,0.0397,0.951,0.911,0.101,0.1,73.981,154833,5,1,JY
858,61617ef37071087f2585c644,7AmQ1Qpbp3Bb3CDLnMbWWq,0.677,0.446,10,-8.096,1,0.025,0.315,0.0,0.212,0.44,96.947,185640,4,0,JY
859,61617ef37071087f2585c63b,3aKAdHDxhYu2gpbQMYSEkv,0.6,0.242,0,-12.63,1,0.031,0.697,0.0,0.128,0.3,106.616,231627,4,0,JY
860,61617c0017f4d283a50981f7,3RrsdWj727q6hvFF6WCKwE,0.266,0.138,2,-13.968,1,0.033,0.965,0.0244,0.0786,0.143,112.272,146600,4,1,JY
861,61617c0017f4d283a50981ba,2jCrrlN5tbOsVuTta7t1Vl,0.499,0.637,4,-11.24,0,0.0322,0.000146,0.881,0.0652,0.34,139.98,130300,4,1,JY
862,61617ef37071087f2585c626,5G6Nf4Ytk3dzxnhfP2AhKR,0.58,0.36,6,-7.93,1,0.0303,0.841,6.15e-06,0.129,0.302,99.194,210113,4,0,JY
863,61617ef37071087f2585c606,5kp3JbZL1ROMxc32pcpn29,0.519,0.833,7,-4.47,1,0.0344,0.303,1.39e-06,0.169,0.514,81.992,193929,4,0,JY
864,61617c0017f4d283a50981f3,59S6BVkvzEeOwrgqeSI7To,0.429,0.836,5,-8.876,0,0.0374,0.00567,0.782,0.372,0.443,142.039,146907,4,1,JY
865,61617ef37071087f2585c616,4SgbELGcdmMdVtSbpkSG6x,0.441,0.463,10,-8.041,1,0.0283,0.0697,0.00264,0.107,0.343,79.611,230000,3,0,JY
866,61617c0017f4d283a509820f,4IROM3JicwBhXH0HdlRa2K,0.42,0.859,2,-4.472,0,0.0367,0.0539,0.0,0.942,0.337,91.959,286400,4,1,JY
867,61617ef37071087f2585c60b,2rxQMGVafnNaRaXlRMWPde,0.551,0.402,11,-7.431,1,0.0262,0.676,0.0,0.0928,0.382,103.313,193200,4,0,JY
868,61617c0017f4d283a50981ff,2PgddQmc5dVqtEbBRwNgfm,0.454,0.775,9,-5.832,1,0.0294,0.0174,0.00625,0.213,0.499,175.892,275053,4,1,JY
869,61617c0017f4d283a50981eb,11rXQsAW2iZEo4gmCo11M3,0.509,0.87,7,-9.026,1,0.0415,1.43e-05,0.674,0.166,0.131,140.032,145547,4,1,JY
870,61617ef37071087f2585c605,0pJalGEYsRikSogLkXU6KV,0.55,0.767,9,-6.281,1,0.0248,0.00141,3.07e-06,0.143,0.601,104.016,192027,3,0,JY
871,61617c0017f4d283a50981f5,1XOHQYnuu07Ahx4mQSoGO4,0.238,0.658,0,-7.842,1,0.0498,0.000378,0.832,0.144,0.212,126.46,183160,4,1,JY
872,61617ef37071087f2585c61a,7xMFk2Vj2hALyMdzHFopJl,0.58,0.813,11,-5.621,1,0.0414,0.0386,1.44e-06,0.0926,0.473,120.973,205947,4,0,JY
873,61617c0017f4d283a50981c0,5UMTVzLAJZF9YmtIpdx4kP,0.322,0.166,5,-16.206,1,0.0375,0.737,0.00048,0.0858,0.0707,109.861,301733,3,1,JY
874,61617c0017f4d283a50981fe,2Eml0wCXy70VA8aqrUwhxu,0.485,0.949,7,-6.436,1,0.158,0.0236,8.9e-05,0.345,0.205,153.987,390532,4,1,JY
875,61617c0017f4d283a50981bc,4ne0KzoGWGG85osqRWRkiR,0.523,0.684,7,-8.436,1,0.0467,0.498,0.613,0.182,0.284,82.581,120100,4,1,JY
876,61617ef37071087f2585c642,2X8xveXTek8difQMoHjDkl,0.533,0.877,1,-4.299,1,0.0366,0.0951,1.94e-06,0.143,0.601,160.003,220994,4,0,JY
877,61617c0017f4d283a509820b,6dUtfLtD101doJsWMBsC7b,0.73,0.454,1,-7.086,1,0.0246,0.677,0.000136,0.0988,0.693,106.934,289102,4,1,JY
878,61617ef37071087f2585c60d,3hLuHKzG1cmlRpq53ZVWd8,0.519,0.552,2,-5.023,1,0.0259,0.18,0.0,0.149,0.331,89.957,215141,4,0,JY
879,61617c0017f4d283a5098204,1PWxVKhqOXQMKOhxqWXEww,0.545,0.928,10,-5.65,1,0.0595,0.0114,1.27e-06,0.111,0.666,135.057,291373,4,1,JY
880,61617c0017f4d283a509820d,1CBplBiOEACSJsmXDM34cZ,0.431,0.7,7,-8.41,0,0.0349,0.00526,0.022,0.975,0.224,139.979,284053,4,1,JY
881,61617ef37071087f2585c629,7yFhA2fUsL2oIMWlw5DaHQ,0.612,0.57,11,-6.642,0,0.0347,0.278,0.0,0.0963,0.334,77.004,197293,4,0,JY
882,61617ef37071087f2585c63d,74CEfiZthUGX5yUNNUM4bj,0.579,0.511,8,-6.788,1,0.0293,0.254,0.0,0.099,0.594,78.003,230973,4,0,JY
883,61617ef37071087f2585c64f,3NJn7p1nrI3R8alivEMPwB,0.595,0.393,2,-9.909,1,0.0292,0.508,0.0,0.153,0.2,137.744,230827,4,0,JY
884,61617c0017f4d283a50981e1,5O9XjV3l1BqZtbAoyafTkM,0.221,0.451,2,-10.721,1,0.0325,0.0609,0.616,0.277,0.0378,121.137,159000,4,1,JY
885,61617c0017f4d283a50981b5,22DBM0EDuHyhziJSel0H0a,0.439,0.769,7,-8.043,0,0.0352,0.0129,0.0409,0.0922,0.164,140.036,242933,4,1,JY
886,61617c0017f4d283a50981d7,3rxYPoQmvUVaZm4N60W35u,0.558,0.00432,5,-26.128,0,0.0675,0.994,0.963,0.131,0.276,54.726,82027,4,1,JY
887,61617c0017f4d283a5098201,66TGSTrNoXxQU0weVzIzgD,0.499,0.591,10,-8.858,1,0.0312,0.193,6.12e-06,0.147,0.388,151.95,304000,4,1,JY
888,61617c0017f4d283a50981c8,617emtvpjnHoPziqn3cJcE,0.284,0.161,9,-16.034,1,0.0346,0.874,0.873,0.076,0.109,68.04,180400,4,1,JY
889,61617ef37071087f2585c61c,4rQSLX4qMiUWL81hEQOuPY,0.701,0.68,2,-8.492,1,0.0264,0.303,1.51e-05,0.159,0.704,90.607,212587,4,0,JY
890,61617c0017f4d283a50981a9,0kFxvcb2Xl7qoGeoA16Fel,0.578,0.536,2,-8.775,1,0.0353,0.0958,0.252,0.125,0.393,154.97,124700,3,1,JY
891,61617c0017f4d283a50981d0,6j0vpsZXUDA5arUaJ3D8bq,0.282,0.708,10,-7.517,1,0.0335,0.00977,0.445,0.259,0.0848,137.041,145827,4,1,JY
892,61617c0017f4d283a50981ab,73AWU78PhtLPbda0q9TMti,0.0756,0.201,5,-16.436,1,0.0426,0.886,0.946,0.184,0.0766,75.301,227900,4,1,JY
893,61617c0017f4d283a50981a6,0RPF2aktjnYpaIZHEHg8TB,0.445,0.937,9,-8.232,1,0.0659,1.43e-05,0.923,0.277,0.0738,140.046,109067,4,1,JY
894,61617c0017f4d283a5098202,16I7TqJQdTrQ0AF98Ts1JS,0.322,0.16,5,-16.267,1,0.0388,0.763,0.000281,0.0862,0.0645,109.049,301747,3,1,JY
895,61617ef37071087f2585c608,3hboOw4dS0aXGuP0fyyvbC,0.574,0.798,6,-5.356,1,0.0485,0.0152,0.0,0.111,0.58,105.034,198209,4,0,JY
896,61617ef37071087f2585c635,1cS5zPEqTHf6bpgTKF0iN2,0.56,0.359,4,-10.14,1,0.0311,0.814,0.000205,0.106,0.327,87.605,206240,3,0,JY
897,61617c0017f4d283a50981ec,61XnVzXfX4yB0FWMS9y4M1,0.382,0.392,9,-13.237,1,0.0279,0.06,0.759,0.164,0.112,99.991,129947,4,1,JY
898,61617c0017f4d283a50981ca,2gSbd9RXZGPkSTtCX4Bu30,0.479,0.504,7,-6.247,1,0.0283,0.424,5.41e-06,0.0997,0.243,136.097,304800,4,1,JY
899,61617ef37071087f2585c64c,4ly1QBXEwYoDmje9rmEgC4,0.563,0.688,7,-4.474,1,0.0262,0.0763,0.0,0.0863,0.622,108.008,202347,4,0,JY
900,61617c0017f4d283a5098206,2Tye19veyHbuMMgoC9CHx4,0.328,0.17,2,-12.174,1,0.0331,0.952,0.0105,0.0871,0.12,119.632,146107,4,1,JY
901,61617ef37071087f2585c62f,2ulBBx6YQ3qY3ci34RadtN,0.783,0.698,3,-8.268,1,0.0323,0.522,2.52e-06,0.0754,0.758,124.996,248200,4,0,JY
902,61617ef37071087f2585c631,3izNaTiYdotdPL0Bs76JqO,0.652,0.719,1,-7.251,1,0.033,0.0353,0.0,0.108,0.24,94.969,197640,4,0,JY
903,61617c0017f4d283a50981d2,710EoRj4eY72BUqjPHZge6,0.435,0.628,7,-8.024,0,0.029,0.00709,0.0148,0.231,0.0969,140.016,149000,4,1,JY
904,61617c0017f4d283a509820e,6WQfG9nydouTvSX1lmTG9e,0.283,0.277,2,-13.865,1,0.0346,0.177,0.00259,0.678,0.152,120.56,199867,4,1,JY
905,61617c0017f4d283a50981fa,3HMuIXGPVWXGUsdZpxyqrv,0.336,0.45,0,-6.003,1,0.0279,0.102,0.0,0.116,0.255,153.825,288623,4,1,JY
906,61617c0017f4d283a50981e7,6KENQHbhvec5waz085P24P,0.595,0.533,0,-14.207,1,0.0452,0.115,0.0,0.205,0.962,93.043,124507,4,1,JY
907,61617ef37071087f2585c625,2yQZwi1P8AkkxxFhQ8rMEK,0.669,0.617,10,-8.72,1,0.057,0.401,0.0,0.119,0.621,147.992,222573,4,0,JY
908,61617ef37071087f2585c649,6sMnjbLtQVzNJ5IfHZYzuk,0.532,0.299,10,-8.645,0,0.0311,0.527,3e-05,0.1,0.443,166.853,229160,3,0,JY
909,61617c0017f4d283a50981b9,5pWh4vl19KzbhY061rXX9D,0.458,0.483,10,-11.164,1,0.0297,0.206,0.624,0.0968,0.205,156.056,211900,3,1,JY
910,61617c0017f4d283a50981b0,6s1HKEt4b9GQMMsierTP4y,0.421,0.655,4,-7.655,0,0.0347,0.0395,0.0652,0.103,0.25,109.942,189700,4,1,JY
911,61617ef37071087f2585c623,1D7cfiC5mxqHfTCcOiRBej,0.501,0.788,10,-4.624,1,0.0415,0.12,0.0,0.137,0.61,152.047,186613,4,0,JY
